Little White Lies,0345486862,9780345486868,3.63
True Lies,0688163718,9780688163716,3.86
The Voice of the Poet,0739308025,9780739308028,4.05
Freaky Friday,059011848X,9780590118484,3.72
Poor People,1843910233,9781843910237,3.71
"The Art of Detection (Kate Martinelli, #5)",0553804537,9780553804539,3.80
"A Monstrous Regiment of Women (Mary Russell, #2)",0006514944,9780006514947,4.04
"A Grave Talent  (Kate Martinelli, #1)",0553573993,9780553573992,3.93
The Art of UNIX Programming,0131429019,9780131429017,4.15
"Hex and the City (Nightside, #4)",0441012612,9780441012619,4.04
"Sharper Than a Serpent's Tooth (Nightside, #6)",0441013872,9780441013876,4.09
Papal Sin: Structures of Deceit,0232523894,9780232523898,3.85
Magister Ludi: The Glass Bead Game,0553119168,9780553119169,4.11
All's Well That Ends Well,0743484975,9780743484978,3.63
Timon of Athens,0192814974,9780192814975,3.38
Pericles,074327329X,9780743273299,3.40
The Theory of Poker,1880685000,9781880685006,4.03
No Limit Hold 'em: Theory and Practice,188068537X,9781880685372,4.00
Antony and Cleopatra,0743482859,9780743482851,3.66
Antony and Cleopatra (Oxford School Shakespeare),0198320574,9780198320579,3.66
"Beloved Prophet: The Love Letters of Kahlil Gibran and Mary Haskell, and Her Private Journal",0394432983,9780394432984,4.10
Winter's Tale: Winter's Tale,0689853637,9780689853630,4.36
"Life and Letters of Fred. W. Robertson, M. A., Incumbent of Trinity Chapel, Brighton, 1847-53",,,0.00
"The Merlin Effect (Adventures of Kate, #3)",0441012221,9780441012220,3.83
"The Ancient One (The Adventures of Kate, #2)",0441010326,9780441010325,4.09
"Heartlight (Adventures of Kate, #1)",0441010369,9780441010363,3.70
"Banner O'Brien (Corbins, #1)",0671020129,9780671020125,4.00
Escaping the Prison of the Intellect: A Journey from Here to Here,1878424564,9781878424563,3.67
Merlin and the Dragons,0140558918,9780140558913,4.00
Many Ways to Nirvana: Reflections and Advice on Right Living,0142196371,9780142196373,3.93
Nirvana in New York,0793544130,9780793544134,4.33
"Soul's Perfection (Journey of the Soul, #2)",073941268X,9780739412688,4.18
Ask the Master: Book 2,1570430136,9781570430138,4.35
The Language of Soul: Keys to Living a More Meaningful Life,1570431957,9781570431951,4.35
A Lover's Discourse: Fragments,0140125035,9780140125030,4.36
Dajjal: The Final Deception And Signs of Qayamah,8172314795,9788172314798,0.00
Realms of Gold: The Classics in Christian Perspective,1592443400,9781592443406,4.13
Jerusalem the Golden,0140029338,9780140029338,3.84
Jerusalem The Golden: A Novel,0297748106,9780297748106,3.84
Curiosities of Natural History (Michigan Historical Reprint Series),1425547397,9781425547394,0.00
Ten Little Niggers,0002318350,9780002318358,4.22
Agatha Christie Crime Collection: The Mysterious Affair at Styles / Ten Little Niggers / Dumb Witness,0600766101,9780600766100,4.21
"Vitamin C: Building Flexibility and Fighting Infection--Safe and Effective Self-Care for Preventing Colds, Cancer, and Stress (Natural Care Library)",0789451964,9780789451965,4.00
An Introduction to Genetic Algorithms,0262631857,9780262631853,3.73
The Innocent Anthropologist: Notes from a Mud Hut,0140095365,9780140095364,4.09
The Regeneration Trilogy,0670871842,9780670871841,4.41
The Story of a Shipwrecked Sailor,,9780140157550,3.72
The Emperors and Empresses of Russia: Reconsidering the Romanovs,1563247607,9781563247606,3.12
Nations in Conflict: National Growth and International Violence,071670773X,9780716707738,0.00
Poems of Jerusalem & Love Poems,1878818198,9781878818195,4.40
Law of Success: The 21st-Century Edition,1932429247,9781932429244,4.41
James Stewart,0491032420,9780491032421,4.25
Wide-Open Town: A History of Queer San Francisco to 1965,0520244745,9780520244740,3.84
Pond & River (Eyewitness),0789458381,9780789458384,4.27
Pond And River (DK Eyewitness),0751364789,9780751364781,4.27
Praise,0312187548,9780312187545,3.66
Last Drinks,1865084069,9781865084060,3.84
The White Earth,1569474419,9781569474419,3.68
The White Earth,1741146127,9781741146127,3.68
The Misadventures of Maude March (Maude March Misadventures #1),0375832475,9780375832475,3.82
Girls On Top,0586068929,9780586068922,0.00
Ruby Wax Live,1858484677,9781858484679,0.00
Ghosts: Appearances of the Dead & Cultural Transformation,1573920681,9781573920681,3.86
He Kills Coppers,0156026937,9780156026932,3.67
The Long Firm,0340767286,9780340767283,3.84
Loaded,0091831083,9780091831080,3.49
Loaded,0091839416,9780091839413,3.49
Viper's Tangle,0829422110,9780829422115,4.06
Thérèse,0141186224,9780141186221,3.79
Thérèse Desqueyroux (Textes Francais Classics Et Modern),0340680032,9780340680032,3.68
"Beauty Fades, Dumb Is Forever: The Making of a Happy Woman",006092991X,9780060929916,3.99
The Times Square Gym,1886212066,9781886212060,3.33
The Beautiful and Damned,0451530438,9780451530431,3.75
Islands in the Stream,0553102567,9780553102567,3.86
Dandelion Wine,0553143948,9780553143942,4.08
The Hundred Secret Senses,0002254700,9780002254700,3.97
The Hundred Secret Senses,0736632441,9780736632447,3.97
Home on the Prairie: Stories from Lake Wobegon,1565117867,9781565117860,4.05
Mother Father Uncle Aunt: Stories from Lake Wobegon,1565112695,9781565112698,4.05
Wobegon Boy,0571195636,9780571195633,3.48
Rhoda: A Life in Stories,0316314641,9780316314640,4.23
"Fool's Puzzle (Benni Harper, #1)",042514545X,9780425145456,3.94
Ecstasy: The World of Sufi Poetry and Prayer,0918437180,9780918437181,0.00
Buried Dreams (A Lewis Cole Mystery),0373265433,9780373265435,4.03
"Buried Dreams (Lewis Cole, #5)",0312327315,9780312327316,4.03
The Speed of Light,0345442253,9780345442253,3.82
Faster Than the Speed of Light: The Story of a Scientific Speculation,0142003611,9780142003619,3.92
Fox in Socks,0007158475,9780007158478,4.03
The Search For The Dice Man,000223937X,9780002239370,3.25
Coming of Age in Samoa: A Psychological Study of Primitive Youth for Western Civilisation,0688050336,9780688050337,3.54
The Children's Hospital of Philadelphia Guide to Asthma: How to Help Your Child Live a Healthier Life,0471441163,9780471441168,5.00
Endymion Spring,0385733801,9780385733809,3.58
One Night at the Call Center,0345498321,9780345498328,2.46
"Forever a Hustler's Wife (A Hustler's Wife, #2)",0345493850,9780345493859,4.45
Gone Forever,0312994044,9780312994044,3.75
An Interrupted Life: The Diaries and Letters of Etty Hillesum 1941-43,095347805X,9780953478057,4.23
A Man of Parts,0214667766,9780214667763,3.56
Lost In Place,096872020X,9780968720202,0.00
"Smart Boys & Fast Girls (The Girlfriend's Guide to Boys, #4)",0843953985,9780843953985,3.76
The Edge Chronicles 9: Freeglader: Third Book of Rook,0552554286,9780552554282,4.24
Hunter's Big Sister,0060002336,9780060002336,3.59
Local Girls,0701169109,9780701169107,3.55
All Souls: A Family Story from Southie,034544177X,9780345441775,4.07
"Milk Glass Moon (Big Stone Gap, #3)",0743450884,9780743450881,3.94
Down and Dirty: Hollywood's Exploitation Filmmakers and Their Movies,0899508774,9780899508771,0.00
Pride of Baghdad,1401203140,9781401203146,3.89
"The Big Sleep (Philip Marlowe, #1)",1597770523,9781597770521,4.04
"The Big Sleep (Philip Marlowe, #1)",,9780241960950,4.04
The Big Sleep,0851706320,9780851706320,3.91
"The Big Sleep: Two Radio 4 Full-cast Dramatisations (Philip Marlowe, #1)",0563478306,9780563478300,4.04
The Big Sleep  and Other Novels,014118261X,9780141182612,4.31
Death and the Dogwalker,0449220273,9780449220276,3.59
Batman: Year 100,1401211925,9781401211929,3.77
Year One: Batman/Ra's al Ghul,1401209041,9781401209049,3.05
"Nightwing: Year One (Nightwing Vol. II, #8)",140120435X,9781401204358,3.92
Year One (Batman (DC Comics Paperback)),0613919459,9780613919456,4.22
Robin: Year One,1563898055,9781563898051,4.04
Neverwhere,0061373877,9780061373879,4.17
Neverwhere,0563387467,9780563387466,4.17
"Crosscut (Evan Delaney, #4)",0340829400,9780340829400,3.89
"China Lake (Evan Delaney, #1)",034082249X,9780340822494,3.65
"Jericho Point (Evan Delaney, #3)",0340829370,9780340829370,3.83
Resurrection,0812579577,9780812579574,3.55
"Meg (MEG, #1)",0976165910,9780976165910,3.75
"Knights of the Zodiac, Vol. 17: Athena's Prayers",1421506602,9781421506609,4.10
Sweet Ruin,0743277341,9780743277341,3.35
The Southern Woman: New and Selected Fiction,0679642188,9780679642183,3.65
In the Devil's Snare: The Salem Witchcraft Crisis of 1692,0965460975,9780965460972,3.65
The World of Deaf Infants: A Longitudinal Study,0195147901,9780195147902,0.00
The Deaf Child in the Family and at School: Essays in Honor of Kathryn P. Meadow-Orlans,0805832211,9780805832211,3.00
The Light in the Piazza,0140087125,9780140087123,3.37
The Voice at the Back Door,080711927X,9780807119273,3.94
John Dee - World of an Elizabethan Magus,0880294450,9780880294454,0.00
"Powers: Definitive Collection, Vol. 1",0785118055,9780785118053,4.12
"Powers, Vol. 7: Forever",0785116567,9780785116561,4.20
"Powers, Vol. 1: Who Killed Retro Girl?",1582406693,9781582406695,3.99
Writers Series: Best Of Bendis,0785125981,9780785125983,0.00
"Daredevil, Vol. 10: The Widow",0785113940,9780785113942,4.13
"Powers, Vol. 9: Psychotic",0785117431,9780785117438,4.12
"House of M: World of M, Featuring Wolverine",0785119221,9780785119227,3.77
"Daredevil, Vol. 13: The Murdock Papers",0785118101,9780785118107,4.33
"Powers, Vol. 5: Anarchy",1582403317,9781582403311,3.99
"Daredevil, Vol. 12: Decalogue",0785116443,9780785116448,4.16
Ultimate Fantastic Four Vol. 1: The Fantastic,1904159850,9781904159858,3.69
"Daredevil, Vol. 6: Lowlife",0785111050,9780785111054,4.23
"Daredevil, Vol. 11: Golden Age",0785113959,9780785113959,4.00
"Daredevil, Vol. 5: Out",0785110747,9780785110743,4.34
"Daredevil, Vol. 2",0785109269,9780785109266,4.41
"Daredevil, Vol. 3",0785111069,9780785111061,4.38
"Daredevil, Vol. 4: Underboss",0785110240,9780785110248,4.28
"Powers, Vol. 2: Roleplay",1582402329,9781582402321,4.03
"Ultimate X-Men, Volume 8: New Mutants",0785111611,9780785111610,3.80
"Ultimate Spider-Man, Volume 12: Superstars",078511629X,9780785116295,3.74
"Daredevil, Vol. 6",0785121110,9780785121114,4.48
"Ultimate Spider-Man, Volume 1: Power and Responsibility",078510786X,9780785107866,4.05
"Ultimate Spider-Man, Volume 11: Carnage",0785114033,9780785114031,3.89
"Ultimate Spider-Man, Volume 2",0785110615,9780785110613,4.18
Civil War: The Road to Civil War,0785119744,9780785119746,3.82
"Ultimate Spider-Man, Volume 4",0785112499,9780785112495,4.07
"Ultimate Spider-Man, Volume 13: Hobgoblin",0785116478,9780785116479,3.90
"Ultimate Spider-Man, Volume 5",0785114017,9780785114017,4.10
Elektra: The Scorpio Key,0785108432,9780785108436,3.05
"Daredevil, Vol. 4",0785113428,9780785113423,4.52
"Ultimate Spider-Man, Volume 10: Hollywood",0785114025,9780785114024,3.90
"Ultimate Spider-Man, Volume 1",078510898X,9780785108986,4.13
"Daredevil, Vol. 3: Wake Up",078510948X,9780785109488,4.05
"Daredevil, Vol. 7: Hardcore",0785111689,9780785111689,4.32
"Ultimate Spider-Man, Volume 14: Warriors",078511680X,9780785116806,3.86
Death in Slow Motion / The Alternative Man / Sweet Caroline (Modesty Blaise Graphic Novel),0912277300,9780912277301,4.29
"Ultimate Spider-Man, Volume 3",0785111565,9780785111566,4.14
"The New Avengers, Volume 3: Secrets and Lies",0785119396,9780785119395,3.89
"Ultimate Fantastic Four, Vol. 1",0785114580,9780785114581,3.60
"Ultimate Spider-Man, Volume 15: Silver Sable",0785116818,9780785116813,3.73
"The New Avengers, Volume 1: Breakout",0785118144,9780785118145,4.02
"Ultimate Annuals, Volume 1",0785120351,9780785120353,3.40
"Alias, Vol. 4: The Secret Origins of Jessica Jones",0785111670,9780785111672,4.35
"Ultimate Spider-Man, Volume 17: Clone Saga",0785119280,9780785119289,4.09
Civil War: New Avengers,0785122427,9780785122425,3.92
Avengers: Disassembled,0785114823,9780785114826,3.86
"Ultimate Spider-Man, Volume 6",0785118411,9780785118411,4.15
"Ultimate Spider-Man, Volume 8",078512604X,9780785126041,4.00
"Powers: Definitive Collection, Vol. 2",0785124403,9780785124405,4.30
"Edith Wharton, A Collection Of Critical Essays",0139518061,9780139518065,4.00
"Carry On, Jeeves!",1599124432,9781599124438,4.19
"Thank You, Jeeves",0140281169,9780140281163,4.26
"Thank You, Jeeves",1402558546,9781402558542,4.26
"The Code of the Woosters (Jeeves, #7)",1841591009,9781841591001,4.36
"Right Ho, Jeeves",0099777509,9780099777502,4.31
Dear Mr. Henshaw,0395732557,9780395732557,3.69
Scene of the Crime: A Little Piece of Goodnight,1563896702,9781563896705,3.97
"Daredevil, Volume 15: The Devil, Inside and Out, Volume 2",0785122419,9780785122418,3.91
"Captain America: Red Menace, Volume 1",0785123210,9780785123217,3.88
Civil War: Iron Man,0785123148,9780785123149,4.10
Authority/StormWatch/WildCATS: Coup d'Etat,1401205704,9781401205706,3.28
"Captain America: Winter Soldier, Volume 2",0785119213,9780785119210,4.27
"Gotham Central, Vol. 1: In the Line of Duty",1401201997,9781401201999,4.19
Catwoman: Crooked Little Town,1840237368,9781840237368,4.03
Fantastic Four: Books of Doom,0785122710,9780785122715,3.73
Batman Begins,1845760670,9781845760670,3.97
"Captain America: Winter Soldier, Vol. 1",0785116516,9780785116516,4.13
"Captain America: Red Menace, Volume 2",0785122257,9780785122258,4.06
Catwoman: Relentless,1840238216,9781840238211,4.13
Catwoman: Nine Lives of a Feline Fatale,1401202136,9781401202132,3.93
"Tom Strong, Book 5",1401206255,9781401206253,3.81
Deadenders: Stealing the Sun,1563897067,9781563897061,3.67
"Gotham Central, Vol. 3: Unresolved Targets",1563899957,9781563899959,4.27
"Batman: Bruce Wayne, Murderer?",1563899132,9781563899133,3.87
X-Men: Deadly Genesis,0785119612,9780785119616,3.66
"Batman: Bruce Wayne, Fugitive, Vol. 3",1401200796,9781401200794,3.80
"Catwoman, Volume 1: The Dark End of the Street",1563899086,9781563899089,4.08
"Batman: Bruce Wayne, Fugitive, Vol. 1",1563899337,9781563899331,3.99
Batman: Dark Victory,1563898683,9781563898686,4.11
"Blue Bloods (Blue Bloods, #1)",142310126X,9781423101260,3.68
"Blue Blood (Debutante Dropout, #1)",0060563893,9780060563899,3.67
"The Cold Blue Blood (Berger and Mitry, #1)",0312986106,9780312986100,3.97
"Blue Blood (NYPD Blue, #2)",0451183924,9780451183927,3.29
Blue Blood,0965446964,9780965446969,3.66
Vaudeville Wars: How the Keith-Albee and Orpheum Circuits Controlled the Big-Time and Its Performers,1403968268,9781403968265,0.00
"Bone, Vol. 2: The Great Cow Race (Bone, #2)",0439706394,9780439706391,4.26
"Charlie Bone and the Invisible Boy (The Children of the Red King, #3)",0439545269,9780439545266,3.89
"Bone, Vol. 6: Old Man's Cave (Bone, #6)",1888963050,9781888963052,4.34
"Bone, Vol. 1: Out from Boneville (Bone, #1)",0439706408,9780439706407,4.15
Batman: Haunted Knight,1563892731,9781563892738,3.86
Bone,006097592X,9780060975920,3.51
Steer Toward Rock,0786860979,9780786860975,3.35
The Medical Detectives,0452265886,9780452265882,4.14
Systematic Reviews in Healthcare: Meta Analysis in Context,0727915401,9780727915405,0.00
The Moon Moth and Other Stories,0234770694,9780234770696,4.22
Notes from the Underground,1843911264,9781843911265,4.12
National Lampoon's 1964 High School Yearbook,1590710126,9781590710128,4.36
Bridge to Terabithia by Katherine Paterson: Teacher Guide,156137248X,9781561372485,5.00
Bridge to Terabithia - Reading Skills Through Literature (Portals to Reading Series),1563121387,9781563121388,3.97
"Interview with an Exorcist: An Insider's Look at the Devil, Demonic Possession, and the Path to Deliverance",1932645969,9781932645965,4.17
Still Life with Oysters and Lemon: On Objects and Intimacy,0807066095,9780807066096,4.14
"Sarah, Plain and Tall (Sarah, Plain and Tall, #1)",0618062416,9780618062416,3.71
Flash Fiction (Audiofy Digital Audiobook Chips),1599129264,9781599129266,0.00
Strange Relation,0140587713,9780140587715,3.90
Selected Plays,1568651074,9781568651071,4.00
"The Twelfth Card (Lincoln Rhyme, #6)",0739455834,9780739455838,3.97
"Freedom from Fear: The American People in Depression and War, 1929-1945",0195144031,9780195144031,4.13
Elric: Stormbringer,1569713367,9781569713365,4.33
Stormbringer: Fantasy Roleplaying in the World of Elric,0933635435,9780933635432,3.70
The First Lady,0758215754,9780758215758,4.33
Upgrading and Repairing PCs,0789734044,9780789734044,4.12
"Confucianism and Ecology: The Interrelation of Heaven, Earth, and Humans",0945454163,9780945454168,4.14
A Man,067143487X,9780671434878,4.27
Ordinary People as Monks and Mystics: Lifestyles for Self-discovery,0809127733,9780809127733,3.93
Extraordinary Ordinary People: Five American Masters of Traditional Arts,0763620475,9780763620479,3.33
The Tesseract,014901967X,9780149019675,3.21
The Condition of Postmodernity,0631162941,9780631162940,4.13
Enough Rope,,,4.39
The Coldest Winter Ever,1902934008,9781902934006,4.47
Music Lab: A Book Of Sound Ideas,0900938544,9780900938542,0.00
Experimental Music: Cage and Beyond,0521653835,9780521653831,4.05
Regulating the Poor: The Functions of Public Welfare,0679745165,9780679745167,4.16
Can You Keep A Secret?,0736697640,9780736697644,3.83
Selected Poems,0140184740,9780140184747,4.28
The Storyteller's Daughter: A Retelling of the Arabian Nights (Once Upon a Time #1),0743422201,9780743422208,3.78
"Castles of England, Scotland and Wales",1841880884,9781841880884,4.04
Elizabeth I,0860077330,9780860077336,3.89
Once Upon a Winter's Turning,1902418212,9781902418216,0.00
Beloved,0739342274,9780739342275,3.75
The Yellow Wallpaper: An Adaptation,0977315045,9780977315048,0.00
Life in Old New York Photo Postcards 24 Cards,0486283453,9780486283456,4.00
Tales of Burning Love,0060928360,9780060928360,3.86
"The School for Heiresses (School for Heiresses, #2.5; Neville Family & Friends, #0.5; Desperate Debutantes, #3.5)",1416516115,9781416516118,3.92
"Never Seduce a Scoundrel (School for Heiresses, #1)",1416516085,9781416516088,3.93
"One Night with a Prince (Royal Brotherhood, #3)",1416523855,9781416523857,4.10
"The Dangerous Lord (Lord Trilogy, #3)",0380809273,9780380809271,3.99
How to Get the Women You Desire into Bed,0963037900,9780963037909,3.19
The Chosen (Rogue Angel #4),0373621221,9780373621224,3.70
The Second Mouse (Joe Gunther #17),0892960728,9780892960729,3.86
The Spider Stone (Rogue Angel #3),0373621213,9780373621217,3.74
CliffNotes on Faulkner's The Bear,0822002221,9780822002222,4.67
Forbidden City (Rogue Angel #5),037362123X,9780373621231,3.82
Solomon's Jar (Rogue Angel #2),0373621205,9780373621200,3.59
The Transmigration of Timothy Archer,0679734449,9780679734444,3.87
Destiny (Rogue Angel #1),0373621191,9780373621194,3.67
Lincoln,068482535X,9780684825359,4.17
Heaven (A Prison Diary #3),1405032626,9781405032629,3.71
Catch-22,0099536013,9780099536017,3.97
The Growth of the American Republic,0195009959,9780195009958,0.00
"History of US Naval Operations in WWII, 15 Vols",0762854316,9780762854318,4.49
History of US Naval Operations in WWII 1: Battle of the Atlantic 9/39-5/43,0316583014,9780316583015,4.10
History of US Naval Operations in WWII 8: New Guinea & the Marianas 3-8/44,0252070380,9780252070389,4.24
History of US Naval Operations in WWII 10: Atlantic Battle Won 5/43-5/45,078581311X,9780785813118,4.35
Builders of the Bay Colony,1417909072,9781417909070,3.82
A Concise History of the American Republic,019502124X,9780195021240,3.57
The Chamber,0788700618,9780788700613,3.75
The Maritime History of Massachusetts 1783-1860 (Classics Edition),0930350049,9780930350048,4.00
El Intermediario,846662452X,9788466624527,3.76
The Doomsday Conspiracy,1568650957,9781568650951,3.58
The Crossing,0671038974,9780671038977,3.86
"The Immigrants (Lavette Family, #1)",1416504990,9781416504993,4.12
The Call of Fife and Drum: The Unvanquished / Conceived in Liberty / The Proud & the Free,0806510277,9780806510279,4.00
"An Independent Woman (Lavette Family, #6)",0515124281,9780515124286,3.95
Gwinna,039921738X,9780399217388,4.62
"Winter's Child (Deborah Knott Mysteries, #12)",0892968109,9780892968107,4.01
Early Stuart Mariners and Shipping: The Maritime Surveys of Devon and Cornwall 1619-35,090185333X,9780901853332,0.00
"Agatha Raisin and the Fairies of Fryfam (Agatha Raisin, #10)",0312976267,9780312976262,3.74
A Pocket Full of Rye,0002316811,9780002316811,3.82
Hickory Dickory Death / The Mystery of the Blue Train / A Pocket Full of Rye / Murder on the Orient Express,0671922335,9780671922337,3.77
The Nursery Rhyme Murders: 3 Complete Mystery Novels,0396061818,9780396061816,4.01
The Drawings Of Raphael: With A Complete Catalogue,0520050878,9780520050877,0.00
The Production of Houses,0195032233,9780195032239,4.12
A New Theory of Urban Design,0195037537,9780195037531,4.06
The Timeless Way of Building,0195024028,9780195024029,4.30
Let Me Hold You Longer,1414300557,9781414300559,4.69
The Ice People,0515029130,9780515029130,4.11
"The Barn at the End of the World: The Apprenticeship of a Quaker, Buddhist Shepherd",1571312544,9781571312549,4.06
Nowhere in Africa: An Autobiographical Novel,0299199606,9780299199609,3.64
Somewhere in Germany: A Novel,0299210103,9780299210106,3.66
Box Office Poison,1891830198,9781891830198,3.94
Hulk: Gray,0785113460,9780785113461,3.75
Spider-Man: Blue,0785110623,9780785110620,4.11
Superman:  Return To Krypton,1840237988,9781840237986,3.25
Wolverine/Gambit: Victims,0785108963,9780785108962,3.23
Push,1417626275,9781417626274,3.81
French Women Don't Get Fat: The Secret of Eating for Pleasure,0375435484,9780375435485,3.47
God Loves You Very Much,0310706238,9780310706236,4.27
"Altared: Bridezillas, Bewilderment, Big Love, Breakups, and What Women Really Think About Contemporary Weddings",0307277631,9780307277633,3.51
"The Cinderella Rules (Glass Slipper, Inc., #1)",0553382349,9780553382341,3.65
On Call: A Doctor's Days and Nights in Residency,0312324847,9780312324841,3.81
"So Many Books, So Little Time: A Year of Passionate Reading",0425198197,9780425198193,3.40
"Carl Hiaasen's South Florida Three-Book Set #2: Lucky You, Basket Case, And Double Whammy",0446191876,9780446191876,4.23
When in Rome...,0345478975,9780345478979,3.34
"The Punisher MAX, Vol. 2: Kitchen Irish",0785115390,9780785115397,4.04
"The Punisher MAX, Vol. 5: The Slavers",0785118993,9780785118992,4.36
"The Punisher MAX, Vol. 1",0785118403,9780785118404,4.27
"The Punisher MAX, Vol. 3: Mother Russia",0785116036,9780785116035,4.23
Civil War: Punisher War Journal,0785127755,9780785127758,3.87
Daredevil vs. Punisher: Means and Ends,0785117458,9780785117452,3.30
"The Punisher: War Zone, Vol. 1",0785109234,9780785109235,3.83
"Ghost Rider/Wolverine/Punisher: Hearts of Darkness (Marvel Comics: Ghost Rider, Wolverine, Punisher, #1)",0871358735,9780871358738,3.37
The Punisher: Kingdom Gone,087135652X,9780871356529,3.18
"They Used Dark Forces (Gregory Sallust, #8) (Black Magic, #7)",0749322772,9780749322779,3.61
"The League of Extraordinary Gentlemen, Vol. 2",1401201180,9781401201180,3.94
"Heroes & Monsters: The Unofficial Companion to the League of Extraordinary Gentlemen (The Unofficial Companion to the League of Extraordinary Gentlemen, #1)",193226504X,9781932265040,4.05
"Batman: Hush, Vol. 1",1401200605,9781401200602,4.08
"Batman: Knightfall, Vol. 2: Who Rules the Night",1563891484,9781563891489,4.01
"Batman: Hush, Vol. 2",1401200923,9781401200923,4.24
"Superman/Batman, Vol. 2: Supergirl",1401202500,9781401202507,4.01
"Batman: Under the Hood, Volume 2",1401209017,9781401209018,4.22
"Batman: Under the Hood, Volume 1",1401207561,9781401207564,4.15
"Superman/Batman, Vol. 4: Vengeance",1401209211,9781401209216,3.76
Batman: War Crimes,1401209033,9781401209032,3.47
Batman: A Death in the Family,0930289447,9780930289447,4.04
Batman: Cataclysm,1563895277,9781563895272,3.94
Batman: Blind Justice,,,4.03
"The Batman Chronicles, Vol. 2",1401207901,9781401207908,3.74
Batman: Hush Returns,1401209009,9781401209001,3.39
The Birthday Bash (Batman Reader)  (Scholastic Readers),0439470994,9780439470995,3.74
Batman: Sword of Azrael,156389100X,9781563891007,3.48
Superman/Batman Vol. 5: The Enemies Among Us,1401212425,9781401212421,3.98
Mrs. Pollifax and the Golden Triangle (Mrs Pollifax #8),0449215156,9780449215159,3.96
"The Golden Triangle (Arsène Lupin, #8)",080953245X,9780809532452,3.81
The Golden Triangle,0856280542,9780856280542,3.00
Mrs. Pollifax and the Golden Triangle (Mrs. Pollifax #8),1556908237,9781556908231,3.96
Batman: Strange Apparitions,1563895005,9781563895005,4.02
Batman: Evolution,1563897261,9781563897269,3.75
Batman Chronicles: Volume Three,1401213472,9781401213473,3.73
"Batman: Bruce Wayne, Fugitive, Vol. 2",,,3.95
Batman: Year Two: Fear the Reaper,1563899671,9781563899676,3.30
Batman: Look and Find,1412735645,9781412735643,3.87
Batman: Contagion,1563892936,9781563892936,3.70
Superman/Batman: The Greatest Stories Ever Told,1401212271,9781401212278,3.46
Batman and the Mad Monk,1401212816,9781401212810,3.60
"New Women, New Novels",0813515823,9780813515823,0.00
"Lake News (Blake Sisters, #1)",0684864320,9780684864327,3.84
"Batman Black and White, Vol. 3",1401213545,9781401213541,3.77
"Superman & Batman: Generations, An Imaginary Tale (Elseworlds)",1563896052,9781563896057,3.79
Batman: Gotham County Line,140120905X,9781401209056,3.32
Batman/Huntress: Cry for Blood,1563898012,9781563898013,3.90
"Batman: The Greatest Stories Ever Told, Vol. 2",140121214X,9781401212148,3.68
Batman: Son of the Demon,0930289250,9780930289256,3.91
Batman #8: The Story Of Batman,0439471044,9780439471046,3.39
"Batman Archives, Vol. 6",1401204090,9781401204099,4.15
Batman in the Seventies,156389565X,9781563895654,3.72
Batman: War Drums,1401203418,9781401203412,3.78
Batman in the Eighties,1401202411,9781401202415,3.49
Batman in the Forties,1401202063,9781401202064,3.72
"The Encyclopedia of Comic Book Heroes, Vol. 1: Batman",1401213553,9781401213558,4.16
Batman: Venom,1563891018,9781563891014,3.88
Batman: Death and the Maidens,1401202349,9781401202347,3.61
"Batman: The Dark Knight Archives, Vol. 1",1401203752,9781401203757,4.05
"Batman Archives, Vol. 1",0930289609,9780930289607,4.11
Batman Begins: The Screenplay,0571229948,9780571229949,4.10
"Batman Illustrated by Neal Adams, Vol. 3",1401204074,9781401204075,3.95
Batman/Houdini: The Devil's Workshop,,,3.61
"Batman: The Ring, the Arrow, and the Bat",1401201261,9781401201265,3.15
"Batman Illustrated by Neal Adams, Vol. 1",1401200419,9781401200411,4.05
Batman in the Sixties,1563894912,9781563894916,3.77
Batman Beyond: Grounded,0375806555,9780375806551,3.50
Batman: Nine Lives,1563899795,9781563899799,3.79
Batman: The Greatest Stories Ever Told,1401204449,9781401204440,3.55
"Batman: The Dark Knight Archives, Vol. 3",156389615X,9781563896156,4.19
Batman Begins: The Movie and Other Tales of the Dark Knight,1401204406,9781401204402,3.40
"Batman Archives, Vol. 3",1563890992,9781563890994,4.07
Justice League of America/Batman: The Stone King,0743417100,9780743417105,3.50
Superman/Batman: World's Finest,1563890682,9781563890680,3.58
The Greatest Batman Stories Ever Told,0930289668,9780930289669,4.03
Batman: The Chalice (Batman (Comic Strip).),156389632X,9781563896323,2.93
Batman: War on Crime,1563895765,9781563895760,4.12
Tales of the Batman,1567310761,9781567310764,3.68
Batman: Snow,1401212654,9781401212650,3.53
Batman Chronicles: The Gauntlet,1563893649,9781563893643,3.56
Batman: Thrillkiller,1563894246,9781563894244,3.72
"Batman: Gotham by Gaslight (Victorian Batman,#1-2)",1401211534,9781401211530,3.91
Batman: Harvest Breed,156389775X,9781563897757,2.95
The Batman Adventures,1563890984,9781563890987,4.11
"Batman Archives, Vol. 2",1563890003,9781563890000,4.05
Absolute DC: The New Frontier,1401210805,9781401210809,4.40
"DC: The New Frontier, Volume 1",1401203507,9781401203504,4.17
"DC: The New Frontier, Volume 2",1401204619,9781401204617,4.30
Catwoman: Selina's Big Score,1563899221,9781563899225,4.03
The New Frontier,1845760646,9781845760649,4.30
The Monster Men,0441061826,9780441061822,3.60
"Say Goodbye to Whining, Complaining, and Bad Attitudes... in You and Your Kids",0877883548,9780877883548,4.07
Potatoes Not Prozac,0671773771,9780671773779,3.74
